ID StudentId IndeksId IspitId BrojPrijavaIspita Ocena
5446 2 9 9 3 10
5447 6 5 8 2 9
5448 1 2 7 4 10
5449 4 8 8 3 6
5450 1 6 5 2 7
5451 1 3 6 4 7
5452 9 2 4 5 8
5453 4 6 8 1 5
5454 3 4 7 2 5
5455 9 4 2 5 7
5456 7 7 4 5 7
5457 3 3 2 1 8
5458 3 2 7 3 6
5459 9 2 6 3 8
5460 7 3 8 1 6
5461 8 8 1 2 5
5462 2 8 2 2 6
5463 3 4 6 3 7
5464 7 2 5 5 7
5465 3 7 9 2 6
5466 9 8 7 2 6
5467 8 8 1 1 6
5468 1 9 8 5 10
5469 3 7 2 3 8
5470 5 9 4 2 8
5471 7 9 4 2 7
5472 8 9 2 2 5
5473 4 7 8 5 5
5474 1 5 9 5 6
5475 8 5 4 4 10
5476 4 9 3 4 6
5477 2 5 8 4 10
5478 5 3 5 4 8
5479 1 6 2 4 10
5480 9 8 6 5 9
5481 3 7 9 1 7
5482 3 8 5 3 9
5483 2 6 9 2 5
5484 6 7 3 1 7
5485 1 3 5 4 10
5486 3 6 2 5 10
5487 4 4 7 4 8
5488 5 5 6 2 10
5489 5 6 6 5 7
5490 2 2 6 5 7
5491 4 2 4 5 10
5492 1 9 7 1 8
5493 6 2 5 5 6
5494 9 6 4 4 10
5495 4 8 4 5 6
5496 9 7 4 5 8
5497 5 7 1 4 9
5498 4 4 4 5 7
5499 9 7 2 2 6
5500 2 3 2 2 10
5501 5 8 7 5 7
5502 1 4 6 2 6
5503 8 5 6 4 9
5504 5 5 8 4 7
5505 7 3 7 2 9
5506 5 5 9 2 7
5507 2 6 9 3 8
5508 6 7 4 4 7
5509 1 1 7 2 6
5510 2 3 4 5 5
5511 6 1 9 5 6
5512 5 4 4 2 6
5513 6 3 5 5 10
5514 2 8 1 5 9
5515 3 6 3 5 9
5516 1 6 8 1 8
5517 8 2 6 3 9
5518 8 4 3 5 5
5519 3 6 3 4 6
5520 4 9 7 3 9
5521 5 7 2 1 8
5522 9 9 5 4 10
5523 6 5 6 4 8
5524 2 1 6 1 9
5525 8 7 2 5 7
5526 2 4 9 5 8
5527 2 1 2 2 7
5528 7 5 5 4 5
5529 4 5 2 2 7
5530 8 2 7 4 7
5531 2 9 5 4 5
5532 9 6 2 2 7
5533 3 5 2 4 6
5534 8 9 2 4 10
5535 9 7 9 3 7
5536 4 2 8 5 6
5537 7 5 9 5 5
5538 1 4 8 2 6
5539 8 4 1 3 10
5540 5 7 8 4 7
5541 4 5 6 4 10
5542 4 2 1 4 8
5543 4 4 6 1 10
5544 2 7 7 3 10
5545 9 6 9 4 6
5546 6 1 5 5 5
5547 1 8 1 2 8
5548 9 4 5 2 9
5549 1 1 2 4 5
5550 5 6 1 4 10
5551 8 9 7 3 9
5552 2 7 8 4 8
5553 5 4 5 2 6
5554 6 8 5 2 8
5555 6 7 1 1 5
5556 5 3 7 5 7
5557 9 5 7 1 6
5558 2 7 9 4 9
5559 2 3 1 3 7
5560 9 1 8 2 6
5561 9 2 8 2 8
5562 3 2 2 2 10
5563 4 7 5 1 6
5564 9 5 2 5 5
5565 3 8 2 2 5
5566 3 3 5 4 8
5567 3 1 7 3 9
5568 5 7 8 1 6
5569 1 9 5 3 10
5570 9 7 5 1 5
5571 7 1 9 5 5
5572 7 7 2 3 6
5573 8 6 3 2 7
5574 7 2 5 1 5
5575 8 6 7 1 9
5576 1 4 4 4 6
5577 6 6 1 4 7
5578 9 2 8 5 8
5579 4 2 2 5 6
5580 5 3 6 1 8
5581 1 7 6 3 9
5582 1 1 7 1 9
5583 9 5 5 1 6
5584 5 9 3 3 8
5585 7 9 6 1 9
5586 7 9 8 4 10
5587 1 2 3 2 7
5588 4 4 7 3 10
5589 3 7 1 2 8
5590 2 7 8 4 5
5591 7 8 8 3 6
5592 9 2 4 4 6
5593 8 2 7 3 8
5594 4 7 9 3 9
5595 4 2 9 1 9
5596 6 8 7 2 6
5597 2 6 5 3 5
5598 4 8 9 5 6
5599 6 2 6 4 8
5600 1 6 5 3 9
5601 3 6 6 4 8
5602 1 1 8 5 7
5603 2 6 8 4 5
5604 1 1 9 2 10
5605 5 4 2 4 5
5606 2 5 4 5 10
5607 8 1 6 2 10
5608 2 5 7 2 7
5609 5 3 8 4 9
5610 8 4 5 4 6
5611 7 6 3 1 6
5612 9 9 2 2 7
5613 4 6 8 4 5
5614 5 5 5 1 9
5615 6 5 1 4 9
5616 3 5 1 4 8
5617 8 7 6 5 7
5618 8 3 1 2 10
5619 3 4 8 5 8
5620 8 2 8 3 10
5621 1 3 3 3 10
5622 7 3 3 4 6
5623 4 3 2 3 5
5624 3 8 6 3 7
5625 2 4 7 1 7
5626 3 7 8 5 6
5627 4 1 8 2 6
5628 8 9 2 2 8
5629 1 8 9 2 5
5630 2 8 8 5 10
5631 9 7 6 2 10
5632 5 1 9 2 7
5633 9 9 7 3 9
5634 1 4 3 4 7
5635 3 3 2 5 8
5636 5 6 3 1 7
5637 3 6 9 4 9
5638 7 7 4 3 5
5639 3 7 8 2 9
5640 9 4 6 2 10
5641 2 1 5 3 5
5642 2 7 4 5 7
5643 2 2 5 3 10
5644 4 7 2 3 5
5645 9 6 2 2 8
5646 4 9 7 2 8
5647 5 7 4 5 9
5648 5 1 3 5 8
5649 2 4 7 3 9
5650 5 5 8 2 6
5651 8 5 7 4 10
5652 1 9 4 4 7
5653 3 1 2 5 7
5654 5 5 8 3 5
5655 1 7 4 5 8
5656 3 6 9 5 10
5657 5 9 1 4 5
5658 4 5 8 2 5
5659 1 5 1 2 10
5660 8 7 1 2 7
5661 2 3 1 5 7
5662 6 8 7 1 7
5663 2 9 6 1 7
5664 3 9 1 4 9
5665 5 3 4 3 10
5666 8 8 2 5 5
5667 4 4 2 2 10
5668 7 1 6 5 7
5669 7 7 3 2 8
5670 8 2 2 4 9
5671 6 4 1 4 5
5672 8 4 9 1 6
5673 8 7 8 5 5
5674 6 6 7 1 10
5675 1 7 1 2 7
5676 1 3 8 3 6
5677 5 5 4 3 9
5678 6 7 4 4 6
5679 8 3 5 2 9
5680 4 8 3 1 9
5681 4 5 9 2 9
5682 3 4 3 1 7
5683 8 1 6 2 5
5684 1 6 7 1 9
5685 5 1 5 1 5
5686 9 5 3 4 8
5687 8 4 4 5 6
5688 2 3 4 4 10
5689 7 9 9 1 9
5690 1 6 4 3 6
5691 2 5 3 4 5
5692 7 2 3 5 6
5693 4 1 3 1 8
5694 4 9 6 3 8
5695 7 3 2 1 10
5696 9 1 2 3 6
5697 3 5 7 2 8
5698 5 1 9 2 5
5699 5 1 3 4 9
5700 3 8 2 3 8
5701 6 3 2 5 6
5702 1 7 9 5 6
5703 8 1 9 2 6
5704 7 6 7 4 9
5705 8 3 6 5 6
5706 7 5 1 4 8
5707 4 4 5 2 5
5708 7 4 7 5 7
5709 6 8 7 1 8
5710 1 4 8 1 9
5711 8 1 4 1 6
5712 2 2 3 3 10
5713 2 4 2 4 9
5714 6 7 1 3 9
5715 4 3 4 4 9
5716 8 2 4 3 7
5717 4 7 2 4 8
5718 1 5 4 3 5
5719 3 8 1 5 8
5720 9 5 1 2 8
5721 2 1 2 2 9
5722 1 5 8 2 8
5723 6 9 3 4 6
5724 6 1 6 1 5
5725 1 5 3 4 8
5726 1 8 1 2 5
5727 2 8 8 5 6
5728 5 1 1 1 10
5729 5 4 2 4 7
5730 8 1 9 1 8
5731 7 8 2 4 9
5732 4 1 4 5 7
5733 9 6 6 5 7
5734 3 4 6 1 8
5735 6 4 6 3 5
5736 2 1 8 1 8
5737 3 6 8 3 9
5738 1 1 5 3 7
5739 8 4 7 2 9
5740 7 5 2 1 5
5741 8 8 9 4 9
5742 2 1 1 4 10
5743 9 6 4 1 6
5744 7 4 7 1 8
5745 5 3 1 2 6
5746 2 7 1 5 8
5747 9 9 1 2 6
5748 4 4 3 3 5
5749 5 8 3 4 5
5750 5 2 7 1 8
5751 3 6 6 2 5
5752 5 7 2 1 6
5753 4 7 5 4 5
5754 9 4 4 4 6
5755 1 3 3 5 10
5756 1 3 3 4 10
5757 6 2 6 3 10
5758 5 1 4 4 7
5759 7 9 3 4 6
5760 6 1 7 2 5
5761 1 2 7 1 5
5762 6 6 6 2 10
5763 2 7 5 5 6
5764 6 3 9 1 8
5765 5 2 8 5 10
5766 5 8 8 5 6
5767 5 5 5 5 10
5768 8 4 7 1 6
5769 7 4 8 5 7
5770 7 8 6 1 10
5771 1 8 9 2 5
5772 7 7 4 5 7
5773 7 3 3 5 9
5774 8 6 3 1 5
5775 2 2 8 5 10
5776 1 9 1 2 8
5777 4 6 8 2 9
5778 5 3 2 4 6
5779 8 6 7 5 8
5780 7 3 4 2 7
5781 4 4 3 4 5
5782 6 8 9 3 6
5783 7 1 1 5 8
5784 9 4 8 4 5
5785 2 9 8 1 7
5786 5 9 4 1 5
5787 7 3 4 5 9
5788 1 9 4 5 9
5789 8 4 8 3 7
5790 2 5 5 5 5
5791 1 5 3 2 9
5792 8 3 1 3 5
5793 1 4 6 1 7
5794 9 9 2 3 5
5795 3 1 4 3 10
5796 3 3 9 2 7
5797 9 9 3 5 8
5798 9 2 6 1 10
5799 4 9 5 2 6
5800 6 1 3 2 10
5801 3 7 4 4 5
5802 5 4 5 3 10
5803 7 4 4 1 9
5804 9 3 3 3 8
5805 4 7 7 2 9
5806 4 9 9 3 8
5807 4 4 2 5 5
5808 8 8 2 4 7
5809 8 4 5 1 6
5810 5 2 8 4 7
5811 2 5 7 5 7
5812 5 1 1 2 5
5813 2 6 2 4 6
5814 5 7 6 1 10
5815 1 6 2 3 7
5816 1 2 4 5 9
5817 7 3 9 2 6
5818 4 6 3 3 5
5819 9 1 3 3 9
5820 5 8 2 4 5
5821 4 6 1 2 8
5822 5 5 1 2 10
5823 1 8 3 2 9
5824 1 5 5 4 7
5825 5 7 1 5 7
5826 5 1 2 3 5
5827 8 8 3 3 9
5828 8 1 1 1 5
5829 7 9 3 5 8
5830 2 9 9 4 8
5831 9 1 5 1 7
5832 2 8 2 5 5
5833 9 4 3 4 6
5834 9 6 1 4 9
5835 1 1 4 5 7
5836 1 1 4 1 6
5837 5 6 1 5 7
5838 3 4 6 1 6
5839 5 1 7 1 10
5840 5 1 2 1 8
5841 4 5 5 5 7
5842 6 9 7 4 5
5843 5 4 3 1 9
5844 9 3 4 2 9
5845 8 7 2 2 8
5846 5 1 2 5 9
5847 7 4 6 4 10
5848 5 8 7 4 8
5849 7 9 3 2 7
5850 3 5 8 4 5
5851 7 2 2 2 10
5852 2 4 4 3 10
5853 9 5 6 1 8
5854 8 2 8 5 6
5855 9 6 5 3 8
5856 2 5 1 1 10
5857 2 5 3 3 9
5858 9 8 2 5 10
5859 4 8 2 4 9
5860 8 6 3 4 5
5861 1 5 9 2 6
5862 4 2 3 1 5
5863 2 5 1 1 8
5864 6 5 7 5 5
5865 3 5 5 3 8
5866 3 7 5 3 6
5867 7 5 2 4 5
5868 1 3 6 3 6
5869 4 7 6 2 8
5870 2 8 4 1 5
5871 4 8 4 4 5
5872 1 7 1 1 5
5873 2 6 5 4 7
5874 5 6 2 2 8
5875 6 3 4 2 10
5876 9 7 5 5 8
5877 3 3 9 3 10
5878 5 7 5 3 7
5879 8 2 3 5 8
5880 8 1 7 5 6
5881 5 8 9 4 10
5882 5 9 2 1 10
5883 5 8 2 4 10
5884 3 4 6 1 6
5885 4 7 6 3 9
5886 5 7 6 3 7
5887 3 1 1 5 5
5888 5 4 1 2 6
5889 6 3 8 5 6
5890 1 9 6 2 10
5891 4 2 6 3 6
5892 7 7 9 2 5
5893 3 8 5 5 10
5894 6 1 6 5 7
5895 3 2 9 3 7
5896 7 4 6 4 9
5897 4 1 9 5 7
5898 6 7 3 5 10
5899 3 6 7 3 5
5900 8 9 5 3 6
5901 5 2 6 4 9
5902 4 4 1 2 9
5903 6 3 8 3 6
5904 1 3 9 5 5
5905 3 8 8 3 6
5906 5 2 2 1 10
5907 8 6 5 2 8
5908 6 4 8 5 10
5909 7 1 4 2 9
5910 4 5 5 1 10
5911 2 4 1 3 9
5912 7 7 9 2 10
5913 2 1 4 5 10
5914 7 8 8 2 8
5915 6 3 9 1 5
5916 6 8 8 3 7
5917 8 2 1 5 5
5918 1 3 4 4 9
5919 3 2 4 2 6
5920 6 2 9 4 7
5921 3 6 6 2 5
5922 7 9 6 1 5
5923 2 4 4 5 10
5924 5 6 7 3 6
5925 4 5 1 3 5
5926 5 8 2 2 6
5927 4 9 4 2 9
5928 3 5 2 2 8
5929 6 8 7 4 9
5930 5 7 1 4 10
5931 7 6 8 3 5
5932 5 5 1 1 10
5933 3 5 1 4 10
5934 4 2 7 5 5
5935 9 4 5 5 6
5936 6 6 6 4 5
5937 7 9 7 1 7
5938 2 3 1 2 7
5939 8 2 7 2 7
5940 6 4 1 2 5
5941 2 7 5 2 5
5942 8 9 4 5 8
5943 4 4 1 3 7
5944 4 1 6 3 8
5945 3 4 7 5 7
5946 5 5 4 2 6
5947 3 6 8 4 7
5948 7 9 2 4 7
5949 5 7 3 1 6
5950 3 4 7 2 9
5951 2 2 8 3 7
5952 8 2 4 3 10
5953 3 9 3 5 8
5954 4 9 1 4 9
5955 5 8 6 4 8
5956 3 8 1 2 10
5957 2 6 2 2 6
5958 7 1 5 2 7
5959 5 3 3 2 5
5960 2 1 8 4 6
5961 8 6 1 5 8
5962 6 4 5 3 7
5963 1 7 5 4 5
5964 4 3 6 3 10
5965 3 3 3 4 9
5966 8 6 2 3 9
5967 8 6 7 3 10
5968 8 5 8 2 8
5969 2 6 8 3 6
5970 7 3 5 2 7
5971 7 5 5 3 6
5972 8 6 2 5 9
5973 9 1 4 1 5
5974 3 8 7 1 6
5975 6 7 2 1 7
5976 3 4 5 4 6
5977 3 6 9 2 7
5978 1 4 6 3 5
5979 6 3 7 5 10
5980 1 9 9 1 7
5981 7 2 4 1 5
5982 4 6 4 4 6
5983 4 8 6 3 9
5984 4 9 6 1 7
5985 6 7 5 1 7
5986 4 5 2 2 6
5987 6 6 8 3 8
5988 3 2 6 3 5
5989 1 9 7 5 5
5990 9 9 1 4 6
5991 6 5 7 2 8
5992 7 9 3 3 8
5993 7 7 3 2 8
5994 1 1 2 1 5
5995 7 3 8 2 9
5996 3 4 6 4 9
5997 1 1 9 4 9
5998 9 9 1 5 9
5999 3 1 5 4 7
6000 7 9 7 4 6
6001 6 5 1 5 7
6002 1 3 2 1 8
6003 9 7 8 2 5
6004 1 7 1 5 6
6005 5 3 7 4 10
6006 3 9 4 3 5
6007 7 9 4 4 9
6008 9 4 6 1 9
6009 8 1 3 4 9
6010 1 2 5 4 5
6011 8 4 7 4 6
6012 9 5 7 5 8
6013 8 8 6 5 10
6014 9 9 8 2 9
6015 3 6 2 3 8
6016 6 8 9 1 9
6017 7 5 6 3 9
6018 2 4 5 3 6
6019 8 8 6 3 9
6020 2 3 1 3 8
6021 7 3 8 5 6
6022 7 2 8 2 5
6023 7 3 3 5 7
6024 5 6 9 2 8
6025 1 6 4 4 9
6026 9 4 9 2 8
6027 8 4 8 1 9
6028 5 4 5 4 9
6029 6 8 2 3 7
6030 2 5 5 3 6
6031 6 2 4 2 8
6032 8 1 6 5 8
6033 2 2 1 3 7
6034 1 5 5 2 6
6035 6 3 2 3 5
6036 3 4 6 2 10
6037 3 2 1 1 10
6038 5 6 1 4 6
6039 2 5 7 4 6
6040 8 6 9 2 6
6041 3 1 7 2 8
6042 4 6 6 3 7
6043 9 8 7 3 10
6044 6 8 2 4 6
6045 6 9 8 4 8
6046 1 8 4 2 10
6047 6 4 2 2 7
6048 8 7 9 3 5
6049 6 3 2 4 6
6050 4 7 6 4 9
6051 6 6 4 4 7
6052 4 9 9 4 7
6053 4 8 1 4 9
6054 1 3 7 4 7
6055 3 2 2 5 8
6056 9 1 3 1 5
6057 5 2 6 5 10
6058 9 2 1 5 9
6059 9 9 8 1 8
6060 7 9 1 4 10
6061 5 1 8 3 5
6062 7 1 8 4 6
6063 5 2 9 4 10
6064 9 9 9 5 6
6065 2 9 2 4 7
6066 3 4 9 3 5
6067 5 4 3 1 8
6068 4 9 8 1 8
6069 7 2 2 4 5
6070 7 1 1 3 5
6071 6 6 7 3 5
6072 5 6 9 1 5
6073 4 4 8 1 8
6074 6 7 7 1 8
6075 8 5 4 3 7
6076 6 5 6 4 10
6077 4 8 6 1 6
6078 6 2 7 2 8
6079 9 3 3 2 5
6080 2 6 6 4 7
6081 5 7 1 5 9
6082 9 8 1 3 8
6083 2 1 4 5 9
6084 7 4 7 2 9
6085 4 1 7 5 10
6086 2 4 1 4 10
6087 7 4 6 3 9
6088 6 4 7 1 7
6089 3 4 4 3 7
6090 5 1 7 1 7
6091 6 2 1 3 10
6092 4 8 1 2 10
6093 2 7 4 4 8
6094 8 3 7 3 7
6095 4 1 3 3 10
6096 4 5 3 3 8
6097 3 2 7 5 5
6098 4 4 4 2 5
6099 7 2 4 5 5
6100 6 4 7 1 6
6101 5 5 1 1 8
6102 2 4 6 3 8
6103 1 4 7 3 5
6104 5 1 4 1 8
6105 1 8 8 5 9
6106 3 7 9 3 6
6107 4 9 7 1 5
6108 2 2 3 1 5
6109 4 2 7 2 10
6110 6 1 9 3 8
6111 4 5 8 5 7
6112 7 9 9 5 8
6113 5 2 8 5 8
6114 7 5 2 5 9
6115 1 8 8 3 5
6116 1 9 8 4 9
6117 9 2 7 2 7
6118 7 1 9 4 10
6119 2 3 5 5 5
6120 5 4 4 3 8
6121 9 5 6 5 10
6122 4 2 1 2 9
6123 2 6 4 2 8
6124 9 7 5 2 5
6125 4 1 8 2 10
6126 5 6 9 2 7
6127 4 8 5 2 6
6128 4 2 6 5 8
6129 8 8 9 2 5
6130 7 9 9 2 5
6131 4 8 1 3 6
6132 9 6 8 5 8
6133 7 9 2 4 8
6134 3 2 8 5 7
6135 4 8 6 1 8
6136 8 8 3 2 10
6137 4 9 6 4 6
6138 9 6 6 2 10
6139 1 3 5 1 7
6140 3 6 3 5 9
6141 1 3 6 3 8
6142 4 2 7 5 6
6143 2 9 8 2 7
6144 5 6 5 5 9
6145 6 7 9 5 5
6146 8 4 3 3 10
6147 7 9 8 2 10
6148 7 5 1 4 6
6149 8 1 8 1 7
6150 1 8 1 1 6
6151 6 1 4 2 8
6152 3 1 9 4 7
6153 6 5 2 1 6
6154 9 4 2 1 10
6155 4 5 4 1 6
6156 2 6 2 2 8
6157 7 9 6 2 5
6158 1 6 6 1 9
6159 8 1 5 3 8
6160 2 5 6 1 5
6161 5 3 7 1 6
6162 9 6 5 1 7
6163 5 3 2 3 7
6164 2 1 2 2 10
6165 6 4 6 3 5
6166 8 1 8 5 6
6167 6 6 7 4 6
6168 4 5 5 4 5
6169 5 8 1 5 9
6170 1 8 6 4 5
6171 3 2 6 4 5
6172 5 4 7 1 7
6173 3 1 7 3 7
6174 8 9 7 1 8
6175 6 1 4 1 9
6176 7 6 5 4 5
6177 1 9 7 4 9
6178 2 7 6 1 6
6179 1 6 5 1 5
6180 9 9 3 2 7
6181 8 6 6 1 9
6182 7 4 5 2 10
6183 9 7 2 1 6
6184 2 1 6 4 6
6185 1 9 9 2 9
6186 2 1 4 4 6
6187 3 5 4 2 5
6188 5 7 4 5 9
6189 9 8 2 4 7
6190 9 3 3 1 7
6191 5 3 7 1 7
6192 3 1 4 3 7
6193 1 5 1 3 6
6194 6 5 6 2 7
6195 8 4 4 5 10
6196 8 5 4 1 6
6197 7 9 6 2 6
6198 1 2 9 1 10
6199 4 5 9 2 8
6200 6 1 6 4 5
6201 8 5 4 5 8
6202 2 7 8 1 7
6203 4 1 3 5 5
6204 9 3 5 1 5
6205 8 9 8 2 8
6206 2 5 5 2 8
6207 3 9 1 3 6
6208 9 7 2 1 9
6209 2 1 4 2 7
6210 4 5 1 3 6
6211 9 1 6 2 8
6212 1 3 7 4 10
6213 1 9 1 1 9
6214 3 9 9 5 8
6215 7 5 6 3 6
6216 2 1 8 2 6
6217 9 1 1 2 5
6218 2 6 1 5 6
6219 9 8 8 5 9
6220 2 5 3 2 9
6221 3 7 4 3 8
6222 8 8 7 4 7
6223 6 2 3 5 5
6224 3 6 6 1 7
6225 4 4 5 2 6
6226 7 7 5 5 8
6227 4 4 6 1 6
6228 8 2 9 5 5
6229 4 8 3 2 8
6230 3 4 1 4 8
6231 5 7 4 5 5
6232 8 6 4 3 7
6233 5 7 7 1 6
6234 6 9 8 3 9
6235 7 1 1 4 8
6236 1 5 9 5 6
6237 2 6 8 5 9
6238 8 6 2 3 6
6239 7 7 6 2 5
6240 3 2 3 2 6
6241 9 1 7 3 5
6242 4 4 9 3 8
6243 4 1 5 5 9
6244 8 3 5 3 8
6245 1 5 7 1 9
6246 6 3 3 1 8
6247 4 2 8 1 6
6248 2 5 3 4 9
6249 3 9 4 2 8
6250 5 7 7 2 6
6251 9 7 3 1 5
6252 7 6 9 3 7
6253 5 8 4 3 8
6254 2 2 1 5 6
6255 4 1 2 3 9
6256 3 4 6 3 5
6257 9 5 2 5 10
6258 1 2 9 1 9
6259 8 4 6 3 10
6260 3 8 3 5 9
6261 3 2 2 4 9
6262 4 5 1 5 9
6263 8 3 2 4 8
6264 3 1 4 5 9
6265 6 1 9 1 10
6266 2 8 2 4 10
6267 2 7 3 3 8
6268 3 2 8 4 7
6269 6 6 6 4 7
6270 6 6 1 4 7
6271 6 8 3 3 9
6272 2 4 6 1 5
6273 7 4 4 1 5
6274 9 7 8 1 9
6275 7 4 8 4 10
6276 7 6 9 3 7
6277 3 6 5 3 5
6278 5 4 2 2 6
6279 4 2 3 5 9
6280 3 3 9 2 10
6281 8 1 6 1 6
6282 9 9 2 3 9
6283 5 4 3 1 6
6284 4 8 9 1 8
6285 3 9 4 4 5
6286 7 6 2 4 6
6287 5 1 7 5 9
6288 3 9 3 5 9
6289 9 4 3 2 6
6290 4 1 7 1 10
6291 2 3 5 5 9
6292 6 5 8 5 8
6293 8 9 2 4 9
6294 4 7 8 3 7
6295 1 4 1 5 10
6296 4 3 2 2 10
6297 8 8 6 4 8
6298 1 1 9 5 8
6299 7 6 4 1 6
6300 6 8 1 3 9
6301 7 6 3 5 7
6302 5 9 2 5 5
6303 9 5 4 2 9
6304 6 8 1 1 8
6305 9 8 6 5 10
6306 2 6 4 2 8
6307 7 1 2 3 9
6308 1 1 6 2 7
6309 4 2 2 3 7
6310 1 7 5 3 9
6311 3 4 2 1 5
6312 2 3 7 3 8
6313 9 5 4 3 7
6314 4 6 3 5 8
6315 8 9 8 5 6
6316 8 7 4 3 9
6317 6 4 3 5 5
6318 4 2 3 5 7
6319 9 5 2 2 6
6320 5 2 1 4 5
6321 4 5 1 4 5
6322 1 2 6 4 10
6323 4 6 9 4 6
6324 7 3 7 1 8
6325 9 5 7 5 7
6326 2 7 7 2 10
6327 4 3 3 3 9
6328 2 5 6 5 6
6329 6 7 2 2 6
6330 8 1 7 3 6
6331 9 7 3 2 6
6332 4 2 8 2 10
6333 7 4 6 2 9
6334 1 4 1 3 9
6335 1 6 6 5 5
6336 8 5 2 4 10
6337 5 7 8 1 8
6338 5 1 5 3 8
6339 4 9 7 5 7
6340 6 8 2 4 6
6341 6 4 1 4 5
6342 3 2 7 2 10
6343 1 9 3 1 10
6344 4 1 9 2 5
6345 7 7 5 5 10
6346 2 1 2 4 9
6347 1 2 9 1 5
6348 7 3 4 2 8
6349 5 7 6 2 6
6350 1 9 2 5 6
6351 5 4 6 4 6
6352 1 4 1 5 10
6353 8 1 7 4 8
6354 8 6 3 3 10
6355 1 4 7 1 9
6356 4 8 7 4 9
6357 9 4 2 2 6
6358 8 8 4 2 8
6359 6 4 5 2 7
6360 3 2 9 2 6
6361 8 3 9 1 9
6362 6 1 3 5 7
6363 6 6 1 1 8
6364 4 9 9 3 5
6365 9 9 4 2 9
6366 3 5 1 1 9
6367 6 2 3 1 5
6368 2 8 4 3 10
6369 2 6 1 5 9
6370 3 2 2 3 6
6371 2 3 4 1 9
6372 8 7 8 1 5
6373 3 6 6 2 8
6374 9 1 6 3 7
6375 3 2 9 3 7
6376 5 5 7 5 6
6377 4 3 7 1 9
6378 9 5 4 4 8
6379 4 3 1 1 9
6380 8 7 9 5 6
6381 2 8 3 4 5
6382 1 4 8 3 7
6383 2 4 8 5 10
6384 1 8 6 2 8
6385 7 1 2 2 9
6386 9 6 9 3 7
6387 7 4 6 3 6
6388 7 4 7 4 8
6389 5 3 5 4 6
6390 8 9 1 3 10
6391 6 1 7 1 5
6392 9 5 3 5 9
6393 3 3 7 1 7
6394 7 4 6 2 6
6395 7 9 7 4 8
6396 9 5 9 3 8
6397 6 3 7 4 8
6398 8 8 8 3 5
6399 7 7 5 2 10
6400 3 6 8 1 6
6401 9 1 4 3 10
6402 7 2 7 4 6
6403 6 7 8 4 5
6404 3 4 3 1 10
6405 6 1 9 5 6
6406 6 8 7 3 10
6407 3 5 5 1 6
6408 9 9 9 4 10
6409 1 1 1 3 10
6410 2 1 9 2 5
6411 1 5 3 1 10
6412 3 8 2 3 5
6413 1 8 1 2 8
6414 1 3 5 1 10
6415 7 8 2 2 5
6416 3 5 6 2 6
6417 9 7 8 3 10
6418 1 4 5 1 8
6419 4 2 6 2 5
6420 6 2 9 3 5
6421 7 2 2 2 8
6422 3 9 4 4 5
6423 6 5 5 2 6
6424 2 1 3 3 7
6425 9 1 3 2 10
6426 7 7 7 5 7
6427 1 8 7 5 6
6428 5 9 7 3 7
6429 5 1 7 3 7
6430 4 7 9 3 10
6431 4 8 6 5 5
6432 6 5 7 5 7
6433 8 1 2 2 8
6434 4 1 6 1 10
6435 6 9 1 5 5
6436 7 5 3 5 6
6437 2 1 2 4 10
6438 2 3 1 4 7
6439 8 9 5 4 7
6440 1 2 5 2 8
6441 7 2 8 2 10
6442 6 9 1 1 6
6443 2 4 3 3 6
6444 7 4 5 3 7
6445 2 2 5 1 10
6446 5 8 1 1 8
6447 8 7 3 4 8
6448 7 9 5 2 5
6449 4 1 2 5 8
6450 6 4 4 3 9
6451 2 8 8 5 7
6452 6 4 2 4 8
6453 1 1 8 5 8
6454 3 6 6 2 10
6455 4 4 4 1 7
6456 7 8 6 2 7
6457 1 7 3 2 9
6458 4 4 8 3 5
6459 3 3 9 2 8
6460 8 7 1 1 10
6461 1 5 1 1 6
6462 5 5 5 4 8
6463 8 6 9 3 5
6464 5 8 4 5 5
6465 9 1 7 1 9
6466 4 7 1 4 7
6467 7 3 9 4 9
6468 4 2 9 3 10
6469 5 6 6 3 9
6470 4 4 8 2 10
6471 6 9 6 1 9
6472 8 3 9 2 7
6473 4 4 1 1 9
6474 4 8 8 3 6
6475 6 6 4 1 7
6476 2 2 8 4 9
6477 2 2 3 5 6
6478 1 9 2 1 9
6479 3 7 9 4 10
6480 3 6 4 3 6
6481 9 2 7 2 9
6482 8 8 4 1 8
6483 6 9 4 5 9
6484 9 9 7 3 9
6485 1 3 1 3 10
6486 4 9 1 1 9
6487 4 4 8 1 10
6488 6 9 8 2 10
6489 9 7 3 4 9
6490 2 7 3 5 9
6491 2 6 7 5 6
6492 9 9 7 5 5
6493 5 1 5 5 9
6494 1 8 4 3 5
6495 4 8 5 3 6
6496 5 6 8 5 8
6497 8 3 8 5 5
6498 4 7 1 5 6
6499 3 3 3 5 10
6500 1 5 2 4 5
6501 4 3 6 4 5
6502 8 6 8 3 10
6503 6 8 8 5 5
6504 2 4 8 3 10
6505 2 4 6 2 7
6506 4 1 6 1 6
6507 8 2 7 1 10
6508 6 7 3 4 6
6509 1 5 6 1 6
6510 7 8 9 4 9
6511 1 7 7 2 10
6512 4 9 7 2 9
6513 2 5 4 3 7
6514 4 8 1 2 6
6515 8 8 2 5 9
6516 9 4 2 4 8
6517 6 4 6 5 6
6518 9 8 6 1 10
6519 8 9 3 5 10
